year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2023,1,UA,United Air Lines Network,TPA,"Tampa, FL: Tampa International",757.00,168.00,57.84,0.00,54.67,0.00,55.49,3.00,2.00,11596.00,3416.00,0.00,3648.00,0.00,4532.00
2023,1,UA,United Air Lines Network,TUL,"Tulsa, OK: Tulsa International",31.00,6.00,3.00,0.00,0.77,0.00,2.23,0.00,0.00,356.00,106.00,0.00,25.00,0.00,225.00
2023,1,UA,United Air Lines Network,TUS,"Tucson, AZ: Tucson International",154.00,46.00,19.94,1.29,15.09,0.00,9.68,1.00,0.00,2180.00,842.00,71.00,529.00,0.00,738.00
2023,1,UA,United Air Lines Network,TVC,"Traverse City, MI: Cherry Capital",31.00,5.00,1.81,0.25,1.11,0.00,1.83,0.00,0.00,342.00,101.00,35.00,21.00,0.00,185.00
2023,1,WN,Southwest Airlines,ABQ,"Albuquerque, NM: Albuquerque International Sunport",748.00,137.00,35.79,1.92,17.34,0.00,81.95,26.00,0.00,7869.00,1692.00,813.00,786.00,0.00,4578.00
2023,1,WN,Southwest Airlines,ALB,"Albany, NY: Albany International",253.00,45.00,25.49,0.00,5.01,0.00,14.50,1.00,0.00,2201.00,942.00,0.00,147.00,0.00,1112.00
2023,1,WN,Southwest Airlines,AMA,"Amarillo, TX: Rick Husband Amarillo International",205.00,31.00,11.58,1.80,2.26,0.00,15.36,10.00,0.00,1647.00,492.00,45.00,76.00,0.00,1034.00
2023,1,WN,Southwest Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",2758.00,501.00,167.41,3.80,111.34,0.82,217.62,44.00,2.00,34058.00,10583.00,435.00,6686.00,55.00,16299.00
2023,1,WN,Southwest Airlines,AUS,"Austin, TX: Austin - Bergstrom International",2984.00,540.00,177.34,5.92,129.94,1.99,224.82,147.00,0.00,29994.00,9475.00,383.00,4653.00,47.00,15436.00
2023,1,WN,Southwest Airlines,BDL,"Hartford, CT: Bradley International",315.00,68.00,29.21,0.00,11.76,0.00,27.04,5.00,0.00,3897.00,1158.00,0.00,425.00,0.00,2314.00
2023,1,WN,Southwest Airlines,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",287.00,66.00,23.31,1.08,14.72,0.00,26.89,6.00,3.00,3114.00,807.00,118.00,522.00,0.00,1667.00
2023,1,WN,Southwest Airlines,BLI,"Bellingham, WA: Bellingham International",89.00,28.00,8.37,0.00,3.69,0.00,15.94,1.00,0.00,1394.00,327.00,0.00,90.00,0.00,977.00
2023,1,WN,Southwest Airlines,BNA,"Nashville, TN: Nashville International",3789.00,609.00,216.81,6.65,88.93,2.86,293.74,114.00,1.00,37097.00,14372.00,489.00,3621.00,75.00,18540.00
2023,1,WN,Southwest Airlines,BOI,"Boise, ID: Boise Air Terminal",346.00,71.00,22.22,0.08,7.62,0.00,41.08,8.00,0.00,3978.00,968.00,8.00,289.00,0.00,2713.00
2023,1,WN,Southwest Airlines,BOS,"Boston, MA: Logan International",420.00,100.00,37.22,0.53,19.45,0.00,42.80,11.00,0.00,5129.00,1797.00,8.00,724.00,0.00,2600.00
2023,1,WN,Southwest Airlines,BUF,"Buffalo, NY: Buffalo Niagara International",324.00,73.00,32.81,0.00,10.19,0.00,29.99,5.00,0.00,4359.00,1419.00,0.00,307.00,0.00,2633.00
2023,1,WN,Southwest Airlines,BUR,"Burbank, CA: Bob Hope",1728.00,361.00,106.29,6.50,63.35,0.00,184.86,73.00,14.00,19515.00,5031.00,473.00,2322.00,0.00,11689.00
2023,1,WN,Southwest Airlines,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",5489.00,858.00,278.48,5.21,169.56,3.61,401.14,97.00,5.00,57430.00,21367.00,640.00,6975.00,122.00,28326.00
2023,1,WN,Southwest Airlines,BZN,"Bozeman, MT: Bozeman Yellowstone International",170.00,45.00,23.94,1.20,6.55,0.00,13.32,4.00,2.00,2562.00,981.00,45.00,337.00,0.00,1199.00
2023,1,WN,Southwest Airlines,CHS,"Charleston, SC: Charleston AFB/International",222.00,52.00,19.69,0.00,8.71,0.00,23.60,4.00,0.00,2717.00,807.00,0.00,443.00,0.00,1467.00
2023,1,WN,Southwest Airlines,CLE,"Cleveland, OH: Cleveland-Hopkins International",394.00,85.00,33.66,0.61,12.55,0.00,38.18,11.00,0.00,4327.00,1112.00,46.00,441.00,0.00,2728.00
2023,1,WN,Southwest Airlines,CLT,"Charlotte, NC: Charlotte Douglas International",240.00,53.00,14.08,0.05,12.08,0.00,26.79,4.00,0.00,2657.00,609.00,8.00,331.00,0.00,1709.00
2023,1,WN,Southwest Airlines,CMH,"Columbus, OH: John Glenn Columbus International",896.00,184.00,68.09,1.72,25.89,1.00,87.29,24.00,0.00,10684.00,3304.00,202.00,1258.00,27.00,5893.00
2023,1,WN,Southwest Airlines,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",404.00,77.00,25.97,1.64,9.05,0.00,40.35,14.00,0.00,4384.00,1070.00,209.00,483.00,0.00,2622.00
2023,1,WN,Southwest Airlines,CRP,"Corpus Christi, TX: Corpus Christi International",112.00,14.00,4.22,0.00,2.40,0.48,6.90,2.00,1.00,786.00,200.00,0.00,54.00,23.00,509.00
2023,1,WN,Southwest Airlines,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",205.00,35.00,17.15,0.87,6.03,1.00,9.95,6.00,0.00,1445.00,426.00,103.00,225.00,25.00,666.00
2023,1,WN,Southwest Airlines,DAL,"Dallas, TX: Dallas Love Field",5821.00,931.00,321.11,9.49,173.19,3.31,423.90,335.00,12.00,57579.00,19645.00,593.00,8245.00,108.00,28988.00
2023,1,WN,Southwest Airlines,DCA,"Washington, DC: Ronald Reagan Washington National",1335.00,206.00,62.50,2.49,39.13,0.07,101.80,34.00,1.00,12295.00,3678.00,209.00,1251.00,11.00,7146.00
2023,1,WN,Southwest Airlines,DEN,"Denver, CO: Denver International",7264.00,1349.00,359.07,25.76,338.76,1.54,623.87,378.00,15.00,80529.00,20889.00,2074.00,14905.00,78.00,42583.00
2023,1,WN,Southwest Airlines,DSM,"Des Moines, IA: Des Moines International",120.00,30.00,8.92,0.46,5.15,0.56,14.92,0.00,0.00,1902.00,393.00,54.00,328.00,14.00,1113.00
2023,1,WN,Southwest Airlines,DTW,"Detroit, MI: Detroit Metro Wayne County",306.00,73.00,36.88,0.21,8.85,0.00,27.06,10.00,0.00,3643.00,1434.00,27.00,497.00,0.00,1685.00
2023,1,WN,Southwest Airlines,ECP,"Panama City, FL: Northwest Florida Beaches International",101.00,14.00,2.47,0.00,6.05,0.00,5.48,3.00,0.00,588.00,80.00,0.00,177.00,0.00,331.00
2023,1,WN,Southwest Airlines,ELP,"El Paso, TX: El Paso International",714.00,126.00,41.35,1.04,11.69,0.00,71.91,27.00,0.00,6383.00,1904.00,20.00,375.00,0.00,4084.00
2023,1,WN,Southwest Airlines,EUG,"Eugene, OR: Mahlon Sweet Field",116.00,27.00,7.25,0.00,3.83,0.00,15.93,1.00,0.00,1098.00,275.00,0.00,137.00,0.00,686.00
2023,1,WN,Southwest Airlines,FAT,"Fresno, CA: Fresno Yosemite International",116.00,32.00,9.04,0.00,2.95,0.00,20.01,1.00,0.00,2244.00,490.00,0.00,147.00,0.00,1607.00
2023,1,WN,Southwest Airlines,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1402.00,278.00,107.59,4.64,73.05,0.00,92.72,18.00,0.00,17222.00,5910.00,878.00,3479.00,0.00,6955.00
2023,1,WN,Southwest Airlines,GEG,"Spokane, WA: Spokane International",322.00,77.00,33.76,0.86,6.85,0.00,35.53,5.00,0.00,3863.00,1686.00,30.00,249.00,0.00,1898.00
2023,1,WN,Southwest Airlines,GRR,"Grand Rapids, MI: Gerald R. Ford International",137.00,33.00,12.85,0.00,9.29,0.00,10.86,4.00,0.00,1516.00,483.00,0.00,316.00,0.00,717.00
2023,1,WN,Southwest Airlines,GSP,"Greer, SC: Greenville-Spartanburg International",97.00,13.00,3.27,0.00,0.96,0.00,8.77,0.00,0.00,556.00,94.00,0.00,22.00,0.00,440.00
2023,1,WN,Southwest Airlines,HDN,"Hayden, CO: Yampa Valley",102.00,24.00,14.17,0.93,3.07,0.00,5.83,8.00,0.00,1260.00,783.00,39.00,159.00,0.00,279.00
2023,1,WN,Southwest Airlines,HNL,"Honolulu, HI: Daniel K Inouye International",1209.00,241.00,65.85,3.02,90.02,0.59,81.52,17.00,2.00,11272.00,3458.00,554.00,3172.00,10.00,4078.00
2023,1,WN,Southwest Airlines,HOU,"Houston, TX: William P Hobby",4001.00,722.00,240.23,7.73,142.80,2.00,329.24,74.00,9.00,45295.00,14150.00,536.00,6928.00,68.00,23613.00
2023,1,WN,Southwest Airlines,HRL,"Harlingen/San Benito, TX: Valley International",197.00,37.00,15.42,1.31,5.96,0.00,14.32,4.00,1.00,2495.00,713.00,144.00,293.00,0.00,1345.00
2023,1,WN,Southwest Airlines,IAD,"Washington, DC: Washington Dulles International",141.00,31.00,10.31,0.07,3.89,1.00,15.73,9.00,0.00,1796.00,584.00,3.00,145.00,15.00,1049.00
2023,1,WN,Southwest Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",557.00,101.00,25.93,2.42,32.54,0.00,40.12,27.00,1.00,6982.00,1209.00,386.00,2058.00,0.00,3329.00
2023,1,WN,Southwest Airlines,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",124.00,21.00,6.69,0.20,3.49,0.00,10.61,2.00,0.00,1329.00,200.00,24.00,136.00,0.00,969.00
2023,1,WN,Southwest Airlines,IND,"Indianapolis, IN: Indianapolis International",772.00,160.00,58.60,2.13,26.03,0.00,73.24,31.00,0.00,9505.00,2980.00,240.00,1050.00,0.00,5235.00
2023,1,WN,Southwest Airlines,ISP,"Islip, NY: Long Island MacArthur",243.00,49.00,18.94,0.00,7.78,0.00,22.28,2.00,0.00,2602.00,901.00,0.00,248.00,0.00,1453.00
2023,1,WN,Southwest Airlines,ITO,"Hilo, HI: Hilo International",155.00,37.00,14.24,0.00,1.62,0.00,21.14,0.00,0.00,1381.00,486.00,0.00,42.00,0.00,853.00
2023,1,WN,Southwest Airlines,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",209.00,30.00,6.20,0.68,3.40,0.00,19.71,2.00,0.00,2387.00,486.00,125.00,265.00,0.00,1511.00
2023,1,WN,Southwest Airlines,JAX,"Jacksonville, FL: Jacksonville International",295.00,52.00,23.06,1.03,8.66,0.00,19.25,1.00,1.00,2722.00,886.00,44.00,436.00,0.00,1356.00
2023,1,WN,Southwest Airlines,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",310.00,79.00,20.07,0.00,27.71,0.00,31.22,2.00,0.00,3504.00,830.00,0.00,939.00,0.00,1735.00
2023,1,WN,Southwest Airlines,LAS,"Las Vegas, NV: Harry Reid International",6665.00,1530.00,379.27,24.53,451.67,0.40,674.12,152.00,14.00,92735.00,20566.00,2793.00,26882.00,6.00,42488.00
2023,1,WN,Southwest Airlines,LAX,"Los Angeles, CA: Los Angeles International",2174.00,519.00,183.19,4.54,93.99,0.00,237.27,37.00,1.00,27250.00,8775.00,426.00,3160.00,0.00,14889.00
2023,1,WN,Southwest Airlines,LBB,"Lubbock, TX: Lubbock Preston Smith International",236.00,49.00,16.64,0.50,6.25,0.00,25.61,10.00,1.00,2420.00,686.00,58.00,205.00,0.00,1471.00
2023,1,WN,Southwest Airlines,LGA,"New York, NY: LaGuardia",1055.00,242.00,72.17,9.81,86.94,0.00,73.08,34.00,3.00,14837.00,4048.00,1043.00,3996.00,0.00,5750.00
2023,1,WN,Southwest Airlines,LGB,"Long Beach, CA: Long Beach Airport",1145.00,234.00,61.82,1.34,44.81,1.35,124.68,15.00,0.00,11016.00,3091.00,62.00,1482.00,37.00,6344.00
2023,1,WN,Southwest Airlines,LIH,"Lihue, HI: Lihue Airport",310.00,80.00,20.43,0.00,24.87,0.55,34.15,3.00,2.00,4033.00,979.00,0.00,784.00,12.00,2258.00
2023,1,WN,Southwest Airlines,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",209.00,45.00,19.97,0.45,4.08,0.00,20.50,8.00,0.00,2486.00,810.00,28.00,333.00,0.00,1315.00
2023,1,WN,Southwest Airlines,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",330.00,58.00,16.72,0.54,6.46,0.00,34.28,15.00,0.00,3442.00,1051.00,63.00,228.00,0.00,2100.00
2023,1,WN,Southwest Airlines,MCI,"Kansas City, MO: Kansas City International",1596.00,294.00,116.92,1.70,44.52,1.41,129.45,43.00,0.00,16768.00,6028.00,205.00,1668.00,26.00,8841.00
2023,1,WN,Southwest Airlines,MCO,"Orlando, FL: Orlando International",3125.00,573.00,181.38,5.98,143.42,2.20,240.03,59.00,2.00,38795.00,12719.00,516.00,7288.00,57.00,18215.00
2023,1,WN,Southwest Airlines,MDW,"Chicago, IL: Chicago Midway International",5916.00,993.00,288.34,16.95,249.44,1.87,436.40,279.00,64.00,63160.00,18511.00,1661.00,13265.00,147.00,29576.00
2023,1,WN,Southwest Airlines,MEM,"Memphis, TN: Memphis International",223.00,48.00,17.60,1.40,6.02,0.00,22.98,15.00,0.00,2934.00,1039.00,248.00,250.00,0.00,1397.00
2023,1,WN,Southwest Airlines,MHT,"Manchester, NH: Manchester Boston Regional",226.00,33.00,15.86,0.00,5.13,0.00,12.01,6.00,0.00,1655.00,677.00,0.00,119.00,0.00,859.00
2023,1,WN,Southwest Airlines,MIA,"Miami, FL: Miami International",582.00,123.00,40.17,0.97,30.16,1.00,50.70,10.00,0.00,10414.00,2176.00,718.00,2658.00,24.00,4838.00
2023,1,WN,Southwest Airlines,MKE,"Milwaukee, WI: General Mitchell International",650.00,141.00,58.36,1.76,15.66,0.00,65.23,9.00,1.00,9458.00,2751.00,458.00,710.00,0.00,5539.00
2023,1,WN,Southwest Airlines,MSP,"Minneapolis, MN: Minneapolis-St Paul International",491.00,108.00,36.45,1.97,21.65,0.73,47.20,37.00,1.00,6144.00,1698.00,62.00,1177.00,32.00,3175.00
2023,1,WN,Southwest Airlines,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",1552.00,302.00,106.00,4.58,61.12,0.15,130.16,44.00,2.00,17645.00,5139.00,855.00,3036.00,20.00,8595.00
2023,1,WN,Southwest Airlines,MTJ,"Montrose/Delta, CO: Montrose Regional",102.00,26.00,11.13,1.29,6.41,0.00,7.18,1.00,0.00,1984.00,729.00,168.00,320.00,0.00,767.00
2023,1,WN,Southwest Airlines,MYR,"Myrtle Beach, SC: Myrtle Beach International",147.00,24.00,8.01,0.00,6.67,0.00,9.32,4.00,0.00,1051.00,287.00,0.00,157.00,0.00,607.00
2023,1,WN,Southwest Airlines,OAK,"Oakland, CA: Metro Oakland International",3137.00,681.00,187.64,4.06,128.57,1.16,359.57,63.00,1.00,36426.00,7964.00,652.00,4698.00,24.00,23088.00
2023,1,WN,Southwest Airlines,OGG,"Kahului, HI: Kahului Airport",589.00,151.00,29.33,0.91,64.73,0.73,55.30,9.00,0.00,7376.00,1561.00,31.00,1973.00,11.00,3800.00
2023,1,WN,Southwest Airlines,OKC,"Oklahoma City, OK: Will Rogers World",506.00,121.00,42.68,1.12,18.20,0.00,58.99,14.00,0.00,7036.00,2002.00,73.00,628.00,0.00,4333.00
2023,1,WN,Southwest Airlines,OMA,"Omaha, NE: Eppley Airfield",556.00,137.00,58.14,0.63,21.95,0.00,56.28,19.00,3.00,7279.00,2660.00,16.00,869.00,0.00,3734.00
2023,1,WN,Southwest Airlines,ONT,"Ontario, CA: Ontario International",923.00,171.00,62.53,2.43,18.15,0.00,87.90,18.00,1.00,9589.00,2898.00,203.00,813.00,0.00,5675.00
2023,1,WN,Southwest Airlines,ORD,"Chicago, IL: Chicago O'Hare International",801.00,120.00,33.92,0.29,36.19,0.00,49.60,33.00,4.00,7284.00,1975.00,22.00,1656.00,0.00,3631.00
2023,1,WN,Southwest Airlines,ORF,"Norfolk, VA: Norfolk International",197.00,39.00,17.30,0.15,2.93,0.00,18.62,1.00,0.00,1999.00,607.00,26.00,130.00,0.00,1236.00
2023,1,WN,Southwest Airlines,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",195.00,30.00,10.88,0.00,10.02,0.00,9.10,0.00,0.00,1692.00,503.00,0.00,509.00,0.00,680.00
2023,1,WN,Southwest Airlines,PDX,"Portland, OR: Portland International",680.00,142.00,55.53,2.01,12.94,0.00,71.52,13.00,1.00,8216.00,2685.00,178.00,454.00,0.00,4899.00
2023,1,WN,Southwest Airlines,PHL,"Philadelphia, PA: Philadelphia International",312.00,60.00,21.49,0.18,6.04,0.00,32.29,6.00,0.00,3722.00,918.00,5.00,256.00,0.00,2543.00
2023,1,WN,Southwest Airlines,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",5171.00,949.00,344.42,11.49,180.02,3.94,409.13,102.00,0.00,51826.00,17660.00,1041.00,7144.00,322.00,25659.00
2023,1,WN,Southwest Airlines,PIT,"Pittsburgh, PA: Pittsburgh International",648.00,123.00,35.71,1.00,21.17,0.00,65.12,14.00,0.00,7451.00,1853.00,22.00,752.00,0.00,4824.00
2023,1,WN,Southwest Airlines,PNS,"Pensacola, FL: Pensacola International",102.00,15.00,2.84,1.33,5.29,0.00,5.54,5.00,1.00,737.00,241.00,91.00,182.00,0.00,223.00
2023,1,WN,Southwest Airlines,PSP,"Palm Springs, CA: Palm Springs International",318.00,73.00,24.63,0.12,15.69,0.00,32.57,5.00,0.00,3503.00,1118.00,10.00,765.00,0.00,1610.00
2023,1,WN,Southwest Airlines,PVD,"Providence, RI: Rhode Island Tf Green International",350.00,62.00,22.81,0.00,5.83,0.00,33.36,1.00,0.00,4347.00,1489.00,0.00,141.00,0.00,2717.00
2023,1,WN,Southwest Airlines,PWM,"Portland, ME: Portland International Jetport",93.00,13.00,4.67,0.00,0.52,0.00,7.81,5.00,0.00,604.00,132.00,0.00,22.00,0.00,450.00
2023,1,WN,Southwest Airlines,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",569.00,117.00,49.06,0.92,15.94,0.13,50.95,14.00,0.00,5886.00,2122.00,24.00,641.00,6.00,3093.00
2023,1,WN,Southwest Airlines,RIC,"Richmond, VA: Richmond International",120.00,21.00,6.61,0.00,1.91,0.00,12.48,2.00,0.00,1140.00,269.00,0.00,57.00,0.00,814.00
2023,1,WN,Southwest Airlines,RNO,"Reno, NV: Reno/Tahoe International",700.00,186.00,59.16,1.58,26.45,0.00,98.80,17.00,5.00,9501.00,2487.00,93.00,1466.00,0.00,5455.00
2023,1,WN,Southwest Airlines,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",156.00,25.00,11.55,0.00,3.59,0.00,9.86,3.00,0.00,1507.00,621.00,0.00,123.00,0.00,763.00
2023,1,WN,Southwest Airlines,RSW,"Fort Myers, FL: Southwest Florida International",765.00,172.00,59.49,1.00,48.54,0.00,62.97,15.00,2.00,11274.00,3519.00,40.00,2875.00,0.00,4840.00
2023,1,WN,Southwest Airlines,SAN,"San Diego, CA: San Diego International",2916.00,683.00,191.88,4.24,168.22,2.63,316.03,73.00,2.00,33713.00,9066.00,330.00,5591.00,102.00,18624.00
2023,1,WN,Southwest Airlines,SAT,"San Antonio, TX: San Antonio International",1167.00,250.00,91.60,0.81,48.09,0.00,109.50,31.00,3.00,12491.00,3679.00,68.00,1479.00,0.00,7265.00
2023,1,WN,Southwest Airlines,SAV,"Savannah, GA: Savannah/Hilton Head International",187.00,28.00,10.91,0.00,6.06,0.00,11.03,2.00,0.00,1753.00,434.00,0.00,192.00,0.00,1127.00
2023,1,WN,Southwest Airlines,SBA,"Santa Barbara, CA: Santa Barbara Municipal",178.00,47.00,15.19,1.39,5.51,0.00,24.91,11.00,0.00,2498.00,701.00,85.00,221.00,0.00,1491.00
2023,1,WN,Southwest Airlines,SDF,"Louisville, KY: Louisville Muhammad Ali International",334.00,56.00,15.00,0.00,10.56,0.00,30.44,5.00,1.00,4320.00,1037.00,0.00,447.00,0.00,2836.00
2023,1,WN,Southwest Airlines,SEA,"Seattle, WA: Seattle/Tacoma International",600.00,101.00,40.40,0.18,6.16,0.00,54.27,7.00,0.00,5134.00,1713.00,28.00,405.00,0.00,2988.00
2023,1,WN,Southwest Airlines,SFO,"San Francisco, CA: San Francisco International",687.00,229.00,52.66,5.09,88.83,0.00,82.42,30.00,2.00,13910.00,3013.00,343.00,5269.00,0.00,5285.00
2023,1,WN,Southwest Airlines,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",2831.00,534.00,152.38,3.00,89.71,0.00,288.91,60.00,4.00,28346.00,7465.00,479.00,3263.00,0.00,17139.00
2023,1,WN,Southwest Airlines,SJU,"San Juan, PR: Luis Munoz Marin International",290.00,79.00,34.65,0.00,15.85,1.00,27.50,1.00,0.00,4046.00,1577.00,0.00,575.00,16.00,1878.00
2023,1,WN,Southwest Airlines,SLC,"Salt Lake City, UT: Salt Lake City International",1010.00,245.00,104.32,1.27,34.56,1.00,103.85,21.00,1.00,13115.00,4800.00,119.00,1491.00,32.00,6673.00
2023,1,WN,Southwest Airlines,SMF,"Sacramento, CA: Sacramento International",2613.00,469.00,142.63,1.46,57.99,0.00,266.91,58.00,0.00,23412.00,6790.00,111.00,2418.00,0.00,14093.00
2023,1,WN,Southwest Airlines,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",1378.00,281.00,97.96,1.86,42.63,0.00,138.56,31.00,2.00,13103.00,3819.00,106.00,1418.00,0.00,7760.00
2023,1,WN,Southwest Airlines,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",365.00,65.00,16.09,0.00,21.02,0.00,27.88,13.00,2.00,4695.00,1082.00,0.00,1278.00,0.00,2335.00
2023,1,WN,Southwest Airlines,STL,"St. Louis, MO: St Louis Lambert International",2875.00,520.00,172.03,7.57,80.68,1.71,258.01,69.00,1.00,31787.00,10158.00,1111.00,3470.00,72.00,16976.00
2023,1,WN,Southwest Airlines,SYR,"Syracuse, NY: Syracuse Hancock International",97.00,18.00,8.12,0.00,1.03,0.00,8.85,1.00,0.00,805.00,379.00,0.00,22.00,0.00,404.00
2023,1,WN,Southwest Airlines,TPA,"Tampa, FL: Tampa International",1889.00,418.00,146.48,3.25,92.43,2.45,173.38,41.00,0.00,27793.00,8789.00,313.00,6292.00,121.00,12278.00
2023,1,WN,Southwest Airlines,TUL,"Tulsa, OK: Tulsa International",461.00,93.00,38.20,1.04,10.04,0.00,43.72,18.00,0.00,5444.00,1600.00,216.00,495.00,0.00,3133.00
2023,1,WN,Southwest Airlines,TUS,"Tucson, AZ: Tucson International",301.00,71.00,22.91,0.09,10.01,0.00,37.99,8.00,0.00,3985.00,1281.00,4.00,432.00,0.00,2268.00
2023,1,WN,Southwest Airlines,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",85.00,7.00,2.88,0.00,1.37,0.00,2.75,2.00,0.00,554.00,131.00,0.00,37.00,0.00,386.00
2023,1,YV,Mesa Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,1,YV,Mesa Airlines Inc.,AMA,"Amarillo, TX: Rick Husband Amarillo International",37.00,5.00,2.00,1.00,0.00,0.00,2.00,0.00,0.00,281.00,71.00,20.00,0.00,0.00,190.00
2023,1,YV,Mesa Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",96.00,30.00,13.45,0.75,10.96,0.00,4.84,1.00,0.00,1390.00,604.00,76.00,414.00,0.00,296.00
2023,1,YV,Mesa Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",21.00,9.00,3.35,0.00,3.00,0.00,2.65,0.00,0.00,584.00,271.00,0.00,70.00,0.00,243.00
2023,1,YV,Mesa Airlines Inc.,BDL,"Hartford, CT: Bradley International",49.00,5.00,3.23,0.00,0.00,0.00,1.78,0.00,0.00,504.00,233.00,0.00,0.00,0.00,271.00
2023,1,YV,Mesa Airlines Inc.,BFL,"Bakersfield, CA: Meadows Field",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,1,YV,Mesa Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",8.00,2.00,1.16,0.00,0.84,0.00,0.00,0.00,0.00,140.00,96.00,0.00,44.00,0.00,0.00
2023,1,YV,Mesa Airlines Inc.,BIL,"Billings, MT: Billings Logan International",15.00,3.00,2.99,0.00,0.01,0.00,0.00,0.00,0.00,234.00,233.00,0.00,1.00,0.00,0.00
2023,1,YV,Mesa Airlines Inc.,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",22.00,4.00,2.63,0.00,1.00,0.00,0.37,3.00,0.00,402.00,337.00,0.00,16.00,0.00,49.00
2023,1,YV,Mesa Airlines Inc.,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",40.00,10.00,1.02,0.69,0.88,0.00,7.41,0.00,0.00,730.00,18.00,53.00,68.00,0.00,591.00
2023,1,YV,Mesa Airlines Inc.,BNA,"Nashville, TN: Nashville International",37.00,9.00,3.35,0.00,3.72,0.00,1.93,0.00,0.00,536.00,138.00,0.00,132.00,0.00,266.00
2023,1,YV,Mesa Airlines Inc.,BOS,"Boston, MA: Logan International",8.00,4.00,2.63,0.00,0.29,0.00,1.07,0.00,0.00,398.00,237.00,0.00,16.00,0.00,145.00
2023,1,YV,Mesa Airlines Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",21.00,5.00,0.76,0.00,2.02,0.00,2.21,1.00,0.00,518.00,100.00,0.00,133.00,0.00,285.00
2023,1,YV,Mesa Airlines Inc.,BTV,"Burlington, VT: Burlington International",3.00,2.00,0.17,0.00,0.00,0.00,1.83,0.00,0.00,275.00,20.00,0.00,0.00,0.00,255.00
2023,1,YV,Mesa Airlines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",28.00,4.00,2.84,0.00,1.16,0.00,0.00,0.00,1.00,131.00,99.00,0.00,32.00,0.00,0.00
2023,1,YV,Mesa Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",145.00,17.00,6.74,0.00,2.04,0.00,8.22,0.00,2.00,1738.00,934.00,0.00,79.00,0.00,725.00
2023,1,YV,Mesa Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",65.00,6.00,1.83,1.00,3.17,0.00,0.00,0.00,1.00,185.00,46.00,88.00,51.00,0.00,0.00
2023,1,YV,Mesa Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",41.00,6.00,1.54,0.00,2.62,0.00,1.84,1.00,0.00,215.00,52.00,0.00,54.00,0.00,109.00
2023,1,YV,Mesa Airlines Inc.,CRP,"Corpus Christi, TX: Corpus Christi International",116.00,29.00,12.91,1.48,3.75,0.00,10.86,2.00,0.00,2199.00,762.00,242.00,255.00,0.00,940.00
2023,1,YV,Mesa Airlines Inc.,CSG,"Columbus, GA: Columbus Airport",22.00,3.00,1.14,0.90,0.17,0.00,0.78,3.00,0.00,623.00,182.00,285.00,42.00,0.00,114.00
2023,1,YV,Mesa Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",1.00,1.00,0.19,0.00,0.00,0.00,0.81,0.00,0.00,47.00,9.00,0.00,0.00,0.00,38.00
